Location ID,Place ID,Governorate,District,Location Name,Arabic Name,Latitude,Longitude,Families,Individuals,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salahal Din,Sulaymaniyah,Thi Qar,Wassit,Camp,Hostfamilies,Hotel Motel,Informalsettlements,Other,Religiousbuilding,Rented pre Apr 2019,Rented Habitable,Rented Uninhabitable,Schoolbuilding,Unfinishedbuilding,Unknownsheltertype,Pre June14 Period of displacement,June July14 Period of displacement,August14 Period of displacement,Post September 14 Period of displacement,Post April15 Period of displacement,Post March 16 Period of displacement,Post 17 October 16 Period of displacement,July 17 Period of displacement
2603053,23900,Kirkuk,Kirkuk,Yaychi-Qaryat Turklan,???? ??????,35.3881488299,44.2761913962,155,930,0,0,0,0,0,0,0,0,150,0,0,0,0,0,5,0,0,0,0,25,0,0,0,0,0,130,0,0,0,0,0,0,0,35,10,20,20,70
2603059,28410,Kirkuk,Kirkuk,Sekanyan,????????,35.5541193934,44.3582408237,46,276,0,0,0,0,0,5,0,0,10,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,4,21,0,0,2,15,4
2603060,15442,Kirkuk,Kirkuk,Shorawo,?????,35.5250152249,44.3849159154,21,126,0,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,11,0,10,0
2603061,22847,Kirkuk,Kirkuk,chardaghli village,???? ????????,35.3556783563,44.3136026969,180,1080,2,0,0,0,0,5,0,0,170,0,0,0,0,0,3,0,0,0,0,35,0,35,0,0,0,110,0,0,0,0,0,5,5,5,45,30,45,45
2603064,15648,Kirkuk,Kirkuk,Al-Sayada Complex,???? ???????,35.3806586999,44.3292591950,309,1854,0,3,7,0,0,4,0,0,287,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,16,0,30,40,110,95,18
2603065,14907,Kirkuk,Kirkuk,Hay Al Ertiqaa,?? ????????,35.4890926841,44.3597760618,76,456,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,4,0,5,0,0,0,0,5,14,20,37,0
2603066,31726,Kirkuk,Kirkuk,Al-Qadisssiya(Rabareen) first,?? ?????????-??????-(???????? ?????) ???,35.4147169940,44.4120037601,405,2430,30,0,0,0,0,20,0,0,230,0,0,0,65,0,60,0,0,0,0,15,0,0,0,0,0,370,0,0,20,0,5,45,25,190,50,40,30,20
2603067,31727,Kirkuk,Kirkuk,Al-Qadisssiya(Rabareen) seconad,?? ?????????-??????-(???????? ?????) ????,35.4269064653,44.4142174815,425,2550,30,0,0,0,0,10,0,0,275,0,0,0,60,0,50,0,0,0,0,10,0,0,0,0,0,400,0,0,15,0,10,55,20,160,45,45,40,50
2603068,31728,Kirkuk,Kirkuk,Hay Al-Askary 1,?? ??????? 1,35.4071349542,44.4086496141,535,3210,50,0,0,0,0,20,0,0,300,0,0,0,45,0,120,0,0,0,0,20,0,0,0,0,0,490,0,0,25,0,30,60,50,100,55,50,130,60
2603069,31729,Kirkuk,Kirkuk,Hay Al-Askary 2,?? ??????? 2,35.4061091999,44.4141739739,430,2580,45,10,0,0,0,15,0,0,125,0,0,0,60,0,175,0,0,0,0,15,0,5,0,0,0,395,0,0,15,0,25,80,65,115,50,35,50,10
2604001,14375,Kirkuk,Dabes,Altun Kupri Center,???? ????? ????? ?????,35.7562662504,44.1398407128,26,156,2,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,15,9,0,0,0,0,0
2604005,24632,Kirkuk,Dabes,Hay Al Muaasker,?? ???????,35.6672967080,44.0756307236,40,240,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,15,8,4,5,8
2604006,24631,Kirkuk,Dabes,Hay Al Tanak,?? ?????,35.6605481038,44.0894878195,78,468,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,40,20,0,10,8,0,0
2604007,15674,Kirkuk,Dabes,Hay Al-Shuhadaa,?? ???????,35.6705348992,44.0708868418,97,582,0,0,0,0,0,0,0,0,79,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,27,8,6,4,32,15,5
2701001,17734,Ninewa,Akre,Akre,????,36.7361641121,43.8739389380,1690,10140,0,0,0,0,0,0,0,0,0,0,0,0,1683,0,7,0,0,0,0,55,0,0,0,0,0,1415,0,0,220,0,0,967,723,0,0,0,0,0
2701002,17295,Ninewa,Akre,Amiyanook,???????,36.5351185993,43.5984555854,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2701003,8789,Ninewa,Akre,Amyan,?????,36.5374827537,43.6034847484,20,120,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,10,10,0,0,0,0,0
2701004,18256,Ninewa,Akre,Banasur,??????,36.7093970407,43.9726852753,53,318,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,10,0,0,0,0,0,43,0,0,0,0,0,22,31,0,0,0,0,0
2701005,8783,Ninewa,Akre,Bardarash,?????,36.5050524563,43.5957533511,962,5772,0,0,0,0,0,0,0,0,0,0,0,0,962,0,0,0,0,0,0,60,0,0,0,0,0,902,0,0,0,0,0,393,519,0,0,0,0,50
2701007,25816,Ninewa,Akre,Bishryan,??????,36.3098006982,43.6745958218,36,216,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,19,17,0,0,0,0,0
2701008,17776,Ninewa,Akre,Bjil,????,36.7278237780,44.0160632481,26,156,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,0,19,7,0,0,0,0,0
2701009,8776,Ninewa,Akre,Daratu,?????,36.4778018104,43.7256114473,109,654,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,26,0,0,0,0,0,3,0,0,80,0,0,78,31,0,0,0,0,0
2701010,16953,Ninewa,Akre,Dinarta,???????,36.7929916712,43.9803517025,67,402,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,6,0,0,0,0,0,53,0,0,8,0,0,42,25,0,0,0,0,0
2701011,17802,Ninewa,Akre,Grdasin,??????,36.6545756067,43.8069381256,294,1764,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,113,0,0,0,0,0,151,0,0,30,0,0,194,100,0,0,0,0,0
2701012,24581,Ninewa,Akre,Kalak,????,36.2712232125,43.6367148846,642,3852,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,69,0,0,0,0,0,555,0,0,18,0,0,292,348,0,0,0,0,2
2701013,17142,Ninewa,Akre,Kani Lan,???? ???,36.4939261958,43.5290674566,12,72,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,6,6,0,0,0,0,0
2701014,17012,Ninewa,Akre,Khalilkan,???????,36.6933620308,43.6128912369,68,408,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,48
2701015,17272,Ninewa,Akre,Mamilian Camp,???? ???????,36.6893367648,43.7995407716,202,1212,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0
2701016,17293,Ninewa,Akre,Mam Wa Zina,?? ? ????,36.5449209105,43.6195825560,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2701017,24580,Ninewa,Akre,Roviya,?????,36.6180422219,43.7010234683,687,4122,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,344,0,0,0,0,0,340,0,0,3,0,0,453,214,0,0,0,0,20
2701018,18162,Ninewa,Akre,Zawi Rash,??? ??,36.5132553389,43.5718289049,7,42,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,5,0,0,0,0,0
2701019,17147,Ninewa,Akre,Zimzimuk,??????,36.4950190687,43.6226302094,17,102,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,2,15,0,0,0,0,0
2701025,29571,Ninewa,Akre,Bardarash Bchok,????? ????,36.5030129173,43.5713801634,36,216,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,9,0,0,0,0,0,27,0,0,0,0,0,9,27,0,0,0,0,0
2701026,18223,Ninewa,Akre,Gawilan,??????,36.3506790400,43.6504364381,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2701027,8777,Ninewa,Akre,Big Dogondan,??????? ?????,36.4834126633,43.6903112170,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2701028,8780,Ninewa,Akre,Zanganan,??????,36.4883010909,43.6623209928,21,126,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,21,0,0,0,0,0,0
2701030,29625,Ninewa,Akre,Gawrasoor,???? ???,36.2923425630,43.6483662698,15,90,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,1,14,0,0,0,0,0
2701031,17096,Ninewa,Akre,Ismawa,???????,36.5612918777,43.5687160738,14,84,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,4,10,0,0,0,0,0
2701032,17323,Ninewa,Akre,Big Topzawa,??????? ?????,36.5633250937,43.7597465161,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2701033,29626,Ninewa,Akre,Husseini,?????,36.6416009320,43.5806750008,16,96,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,10,6,0,0,0,0,0
2701034,29627,Ninewa,Akre,Yakmala,??????,36.6529035709,43.7261729000,38,228,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,18,20,0,0,0,0,0
2701035,33475,Ninewa,Akre,Zangal,????,36.2335430267,43.6080352015,48,288,0,0,0,0,0,0,0,0,1,0,0,0,47,0,0,0,0,0,0,41,0,0,0,0,0,5,0,0,2,0,0,0,47,0,0,0,0,1
2702001,17703,Ninewa,Al-Ba'aj,Markaz Baaj,???? ????,36.0468800000,41.7159900000,226,1356,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0
2703017,17995,Ninewa,Al-Hamdaniya,Al-Adla Village,???? ??????,36.0274762180,43.4067908757,5,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2703018,29643,Ninewa,Al-Hamdaniya,Ibrahim Alkhalil Village,???? ??????? ??????,36.0356161499,43.4347310796,5,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2703019,29645,Ninewa,Al-Hamdaniya,Khazer M1,???? ?????? M1,36.3057636220,43.5460769479,1370,8220,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,270
2703020,29647,Ninewa,Al-Hamdaniya,Hasansham U3,???? ??? ???? U3,36.3240451257,43.5361745434,1220,7320,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,0,0,0,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,220
2703032,31744,Ninewa,Al-Hamdaniya,Hasansham U2,???? ??? ???? U2,36.3096076795,43.5259214154,943,5658,0,0,0,0,0,0,0,0,0,0,0,0,943,0,0,0,0,0,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,222
2703034,31774,Ninewa,Al-Hamdaniya,As Salamyiah 1,???? ???????? 1,36.1584103107,43.3282816432,1428,8568,0,0,0,0,0,0,0,0,0,0,0,0,1428,0,0,0,0,0,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,200
2703036,31781,Ninewa,Al-Hamdaniya,As Salamyiah 2,???? ???????? 2,36.1534022079,43.3343827177,3800,22800,0,0,0,0,0,0,0,0,0,0,0,0,3800,0,0,0,0,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550,250
2703038,17903,Ninewa,Al-Hamdaniya,Al-Salamiyah Village,???? ????????,36.1446720243,43.3111239827,25,150,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
2703046,32054,Ninewa,Al-Hamdaniya,As Salamyiah Nimrud,???? ???????? ?????,36.1141295165,43.3202984393,677,4062,0,0,0,0,0,0,0,0,0,0,0,0,677,0,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,0
2704001,17338,Ninewa,Al-Shikhan,Atrush,?????,36.8377966022,43.3337927908,100,600,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,80,0,0,0,0,0,20,0,0,0,0,0,60,40,0,0,0,0,0
2704002,17752,Ninewa,Al-Shikhan,Baadre,??????,36.7234298377,43.2519170323,688,4128,0,0,0,0,0,0,0,0,0,0,0,0,688,0,0,0,0,0,0,295,0,0,0,0,0,180,0,0,213,0,0,12,669,0,0,0,0,7
2704004,18294,Ninewa,Al-Shikhan,Berstik,???????,36.7044151264,43.3200519168,69,414,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,52,0,0,0,69,0,0,0,0,0
2704005,18265,Ninewa,Al-Shikhan,Betnar,??????,36.6500200434,43.3805176575,18,108,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,18,0,0,0,0,0
2704006,21008,Ninewa,Al-Shikhan,Chira,???,36.6406650692,43.5255234035,187,1122,1,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,65,0,0,0,0,0,108,0,0,14,0,1,130,56,0,0,0,0,0
2704007,25945,Ninewa,Al-Shikhan,Esiyan Village,???? ??????,36.7148436018,43.2944724533,134,804,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,12,0,0,0,0,0,8,0,0,114,0,0,0,134,0,0,0,0,0
2704008,24796,Ninewa,Al-Shikhan,Essian Camp,???? ??????,36.7224078231,43.2672863797,2758,16548,0,0,0,0,0,0,0,0,0,0,0,0,2758,0,0,0,0,0,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,2731,0,0,0,0,27
2704009,18213,Ninewa,Al-Shikhan,Lalish,????,36.7721760605,43.3082993441,5,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2704011,18058,Ninewa,Al-Shikhan,Kalakchi,?????,36.5880967912,43.5243074027,301,1806,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,42,0,0,0,0,0,257,0,0,2,0,0,247,53,0,0,0,0,1
2704012,17535,Ninewa,Al-Shikhan,Mahad,???,36.6466696159,43.4132665021,250,1500,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,145,0,0,0,0,0,17,0,0,88,0,0,0,250,0,0,0,0,0
2704013,17532,Ninewa,Al-Shikhan,Mamrashan,??? ????,36.6662661912,43.4261233184,31,186,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,17,0,0,0,31,0,0,0,0,0
2704015,18199,Ninewa,Al-Shikhan,Qasrok,?????,36.6997388584,43.5980404236,310,1860,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,123,0,0,0,0,0,171,0,0,16,0,0,189,121,0,0,0,0,0
2704016,17333,Ninewa,Al-Shikhan,Shekhan,?????,36.6858503241,43.3506314186,1678,10068,0,0,0,0,0,0,0,0,0,0,0,0,1678,0,0,0,0,0,0,495,0,0,0,0,0,815,0,0,368,0,0,881,701,0,0,0,15,81
2704017,25817,Ninewa,Al-Shikhan,Sheikhan Camp,???? ?????,36.6702454552,43.3421409459,846,5076,0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0
2704018,17981,Ninewa,Al-Shikhan,Zelkan,??????,36.5727011714,43.3696326900,51,306,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,28,0,0,48,3,0,0,0,0,0
2704024,27230,Ninewa,Al-Shikhan,Mamrashan Camp,???? ??? ????,36.6712959652,43.4350329328,1729,10374,0,0,0,0,0,0,0,0,0,0,0,0,1729,0,0,0,0,0,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,1729,0,0,0,0,0
2704025,16949,Ninewa,Al-Shikhan,Mlkishan,???????,36.8057761010,43.5113607791,7,42,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2704026,18246,Ninewa,Al-Shikhan,Doshvan,??????,36.6606351721,43.3017532252,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2704027,18251,Ninewa,Al-Shikhan,Almaman,??????,36.6640529610,43.2686275806,14,84,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0
2704030,18220,Ninewa,Al-Shikhan,Tal Jumal,?? ????,36.5922323053,43.4819966547,11,66,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,10,0,0,0,0,0
2704031,18205,Ninewa,Al-Shikhan,New Zinava,?????? ?????,36.6033134616,43.5022975787,6,36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0
2704033,29672,Ninewa,Al-Shikhan,Pirbob,??????,36.6440537618,43.4707588753,16,96,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,16,0,0,0,0,0
2705001,27271,Ninewa,Hatra,Tal abta,?? ????,35.9461298341,42.5687458427,104,624,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,75,0,29,0
2705008,33116,Ninewa,Hatra,Mmdoh Al-hassan Village,???? ????? ??????,35.7734598219,42.9713396262,5,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0
2705009,33114,Ninewa,Hatra,Al-Amilah Village,???? ???????,35.7873010263,43.0009445921,10,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2705010,33115,Ninewa,Hatra,Zaaziaa Village,???? ???????,35.8103603544,43.0231449846,6,36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2705015,33163,Ninewa,Hatra,Al-rogaae Al-shrqia Village,???? ?????? ???????,35.7170481887,42.9687927850,4,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2705016,33164,Ninewa,Hatra,Rmothaniat Al-rdin Village,???? ???????? ?????,35.6170219509,42.9871231690,6,36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0
2705017,33165,Ninewa,Hatra,Ghioa Village,???? ?????,35.6603884930,42.9766716063,4,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0
2705037,23416,Ninewa,Hatra,Al-Salhiya village,???? ????????,36.0072820201,42.6048595044,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2705042,17126,Ninewa,Hatra,Markaz AL-Hatra,???? ?????,35.5772251356,42.7323294897,20,120,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,20,0
2706001,23930,Ninewa,Mosul,Ajhalah village,???? ?????,35.7118370438,43.3056454024,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0
2706003,24549,Ninewa,Mosul,Al Harmaat,???????,36.3624000000,43.0716000000,733,4398,0,0,0,0,0,0,0,0,0,0,0,0,707,0,26,0,0,0,0,55,0,81,0,25,0,329,0,31,172,40,0,0,37,243,310,143,0,0
2706004,18361,Ninewa,Mosul,Al jazaer,?? ???????,36.3564398714,43.1671091300,700,4200,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,33,0,0,0,0,0,667,0,0,0,0,0,0,120,0,0,0,580,0
2706006,18377,Ninewa,Mosul,Al rasheediya,????????,36.4032366830,43.0889233755,1600,9600,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,18,0,0,0,0,0,1582,0,0,0,0,0,0,47,0,0,0,1553,0
2706007,24617,Ninewa,Mosul,Al Sahiroon,????????,36.3061556938,43.2062785751,30,180,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,0,27,0,0,0,0,0,0,7,0,0,0,23,0
2706010,18356,Ninewa,Mosul,Al tahreer,???????,36.3909444123,43.2037982626,290,1740,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,15,0,0,0,0,0,270,0,0,5,0,0,0,67,0,0,0,223,0
2706011,25066,Ninewa,Mosul,Al Tanak,?????,36.3418390000,43.0529960000,285,1710,7,0,0,0,0,0,0,0,0,0,0,0,268,0,10,0,0,0,0,51,0,17,0,0,0,42,0,0,121,54,0,0,0,53,82,150,0,0
2706012,18328,Ninewa,Mosul,Al-Akhaa,??????,36.3573743315,43.2034617587,161,966,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,25,0,0,0,0,0,128,0,0,8,0,0,0,52,0,0,0,109,0
2706013,18337,Ninewa,Mosul,Al-Bareed,?? ??????,36.3863596220,43.1782662965,35,210,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,35,0
2706015,18331,Ninewa,Mosul,Al-Hadbaa,???????,36.3944150409,43.1496997053,155,930,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,131,0,15,9,0,0,0,10,0,0,0,145,0
2706016,24738,Ninewa,Mosul,Al-Harmat 2,??????? ???????,36.3666000000,43.0753000000,135,810,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,100,20,0,0,0,100,20,15,0,0
2706017,18339,Ninewa,Mosul,Al-Karamah,???????,36.3443403167,43.2145669611,1339,8034,0,0,0,0,0,0,0,0,0,0,0,0,1339,0,0,0,0,0,0,24,0,0,0,0,0,1303,0,0,12,0,0,0,217,0,0,0,1122,0
2706018,18369,Ninewa,Mosul,Al-Khadraa,???????,36.3568907866,43.2227892098,402,2412,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,392,0,10,0,0,0,0,0,0,0,0,402,0
2706020,18346,Ninewa,Mosul,Al-Maamon,???????,36.3088201342,43.1087463075,460,2760,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,300,160,0,0,0,0,0,0,0,150,0,310,0
2706021,18375,Ninewa,Mosul,Al-Mansour,???????,36.3208689806,43.1142875546,120,720,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,120,0
2706022,24550,Ninewa,Mosul,Al-Methaq,???????,36.3297002093,43.2006129739,300,1800,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,23,0,0,0,60,0,0,0,240,0
2706023,18393,Ninewa,Mosul,Al-Muhandiseen,?????????,36.3685749149,43.1375336084,6,36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0
2706024,20782,Ninewa,Mosul,Al-Muharibeen,?????????,36.3836623144,43.1956271406,22,132,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,2,0,0,0,1,0,0,0,21,0
2706025,18244,Ninewa,Mosul,Al-Nabi Sheet,????? ???,36.3331287058,43.1349882939,14,84,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,14,0
2706026,18336,Ninewa,Mosul,Al-Noor,?????,36.3584701203,43.1853841317,188,1128,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,5,0,0,0,0,0,168,0,0,15,0,0,0,80,0,0,0,108,0
2706027,18348,Ninewa,Mosul,Al-Numaniyah,?????????,36.3536728347,43.1610797792,270,1620,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,7,0,0,0,0,0,263,0,0,0,0,0,0,50,0,0,0,220,0
2706028,18366,Ninewa,Mosul,Al-Qahira,???????,36.3973967520,43.1919197789,185,1110,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,25,0,0,0,0,0,160,0,0,0,0,0,0,40,0,0,0,135,10
2706031,23875,Ninewa,Mosul,Al-Quds,?????,36.3489956208,43.2261742767,610,3660,0,0,0,0,0,0,67,0,0,0,0,0,543,0,0,0,0,0,0,15,0,0,0,0,0,557,0,18,20,0,0,0,71,0,0,67,472,0
